,eruption_time_epoch,duration_seconds,time_to_next_eruption,datetime,time_since_last_eruption,Orig. Weather Idx,Temp,RH,Wind Speed,Wind Direction,Peak Wind Gust,Atm Press,Precip,Daily Precip Cumsum,Daily Wind Speed Cumsum
2392,1516053420,,10500.0,2018-01-15 21:57:00+00:00,10500.0,31900,-0.0,87.0,0.0,0,m,770.1,0.0,0.0,25.0
2393,1516128300,,9960.0,2018-01-16 18:45:00+00:00,10260.0,31920,6.0,86.0,0.0,0,m,767.4,0.0,0.0,9.0
2394,1516160220,,10200.0,2018-01-17 03:37:00+00:00,10680.0,31929,7.0,91.0,0.0,0,m,769.5,0.0,0.0,0.0
2395,1516170420,,10380.0,2018-01-17 06:27:00+00:00,10200.0,31932,9.0,87.0,0.0,0,m,769.5,0.0,0.0,0.0
2396,1516214580,,9780.0,2018-01-17 18:43:00+00:00,10380.0,31944,26.0,84.0,0.0,0,m,768.5,0.0,0.0,5.0
2397,1516266600,,10500.0,2018-01-18 09:10:00+00:00,10140.0,31959,25.0,84.0,0.0,0,m,763.6,0.0,0.0,0.0
2398,1516277100,,9600.0,2018-01-18 12:05:00+00:00,10500.0,31962,33.0,75.0,3.0,M,m,762.0,0.0,0.0,3.0
2399,1516286700,,10560.0,2018-01-18 14:45:00+00:00,9600.0,31964,36.0,66.0,0.0,0,m,760.4,0.0,0.0,10.0
2400,1516297260,,9180.0,2018-01-18 17:41:00+00:00,10560.0,31967,33.0,75.0,0.0,0,m,759.1,0.0,0.0,16.0
2401,1516306440,,9180.0,2018-01-18 20:14:00+00:00,9180.0,31970,30.0,85.0,3.0,290,m,756.9,0.0,0.0,22.0
2402,1516315620,,8760.0,2018-01-18 22:47:00+00:00,9180.0,31972,30.0,88.0,0.0,0,m,755.1,0.0,0.0,22.0
2403,1516480440,,9060.0,2018-01-20 20:34:00+00:00,8700.0,32018,2.0,91.0,3.0,M,m,756.7,0.0,0.04,21.0
2404,1516489500,,9420.0,2018-01-20 23:05:00+00:00,9060.0,32021,-5.0,82.0,0.0,0,m,757.5,0.0,0.04,21.0
2405,1516650600,,10620.0,2018-01-22 19:50:00+00:00,10020.0,32065,14.0,87.0,0.0,0,m,762.6,0.0,0.08,0.0
2406,1516661220,,10620.0,2018-01-22 22:47:00+00:00,10620.0,32068,7.0,91.0,0.0,0,m,763.1,0.0,0.09,0.0
2407,1516750680,,10740.0,2018-01-23 23:38:00+00:00,10560.0,32093,8.0,91.0,0.0,0,m,765.0,0.0,0.0,27.0
2408,1516815240,,10200.0,2018-01-24 17:34:00+00:00,10440.0,32111,22.0,84.0,3.0,M,m,761.0,0.0,0.0,6.0
2409,1516835820,,10260.0,2018-01-24 23:17:00+00:00,10320.0,32117,6.0,86.0,0.0,0,m,758.8,0.0,0.0,6.0
2410,1516885800,,9720.0,2018-01-25 13:10:00+00:00,9540.0,32131,23.0,91.0,0.0,0,m,751.1,0.02,0.04,12.0
2411,1517282520,,10200.0,2018-01-30 03:22:00+00:00,10740.0,32241,21.0,87.0,0.0,0,m,761.2,0.0,0.0,5.0
2412,1517292720,,10440.0,2018-01-30 06:12:00+00:00,10200.0,32244,32.0,58.0,8.0,270,20,758.8,0.0,0.0,16.0
2413,1517303160,,10020.0,2018-01-30 09:06:00+00:00,10440.0,32247,31.0,66.0,8.0,260,21,757.7,0.0,0.0,44.0
2414,1517386680,,9720.0,2018-01-31 08:18:00+00:00,9480.0,32270,13.0,70.0,6.0,270,m,757.2,0.0,0.0,40.0
2415,1517396400,,10140.0,2018-01-31 11:00:00+00:00,9720.0,32273,16.0,51.0,6.0,M,18,758.6,0.0,0.0,58.0
2416,1517429340,,10080.0,2018-01-31 20:09:00+00:00,10560.0,32282,14.0,83.0,8.0,280,m,759.1,0.0,0.03,130.0
2417,1517439420,,10020.0,2018-01-31 22:57:00+00:00,10080.0,32285,13.0,83.0,0.0,0,m,759.6,0.0,0.03,139.0
2418,1517470860,,10380.0,2018-02-01 07:41:00+00:00,10560.0,32293,-7.0,86.0,0.0,0,m,762.6,0.0,0.0,19.0
2419,1517847900,,10380.0,2018-02-05 16:25:00+00:00,10620.0,32398,27.0,81.0,8.0,270,m,756.1,0.01,0.02,125.0
2420,1517858280,,10200.0,2018-02-05 19:18:00+00:00,10380.0,32401,25.0,80.0,3.0,280,m,756.7,0.0,0.02,136.0
2421,1517878260,,10080.0,2018-02-06 00:51:00+00:00,9720.0,32406,22.0,81.0,7.0,280,m,756.7,0.0,0.03,165.0
2422,1517888340,,10140.0,2018-02-06 03:39:00+00:00,10080.0,32409,18.0,88.0,0.0,0,m,756.7,0.0,0.0,8.0
2423,1517898480,,9480.0,2018-02-06 06:28:00+00:00,10140.0,32412,8.0,87.0,0.0,0,m,757.5,0.0,0.0,8.0
2424,1517907960,,10500.0,2018-02-06 09:06:00+00:00,9480.0,32415,12.0,83.0,0.0,0,m,758.8,0.0,0.0,8.0
2425,1518172140,,10080.0,2018-02-09 10:29:00+00:00,10020.0,32488,23.0,74.0,5.0,M,m,756.4,0.0,0.01,34.0
2426,1518192000,,10740.0,2018-02-09 16:00:00+00:00,9540.0,32494,20.0,84.0,7.0,M,m,756.4,0.08,0.12,73.0
2427,1518202740,,9780.0,2018-02-09 18:59:00+00:00,10740.0,32497,9.0,91.0,0.0,0,m,756.9,0.0,0.12,87.0
2428,1518212520,,10020.0,2018-02-09 21:42:00+00:00,9780.0,32499,12.0,87.0,3.0,300,m,756.4,0.0,0.12,95.0
2429,1518293700,,9960.0,2018-02-10 20:15:00+00:00,10140.0,32522,-0.0,82.0,0.0,0,m,758.3,0.0,0.0,36.0
2430,1518303660,,10560.0,2018-02-10 23:01:00+00:00,9960.0,32525,-7.0,78.0,0.0,0,m,758.3,0.0,0.0,39.0
2431,1518393720,,9060.0,2018-02-12 00:02:00+00:00,9600.0,32550,9.0,79.0,0.0,0,m,752.7,0.0,0.0,63.0
2432,1518402780,,9060.0,2018-02-12 02:33:00+00:00,9060.0,32552,8.0,75.0,0.0,0,m,752.9,0.0,0.0,0.0
2433,1518411840,,8940.0,2018-02-12 05:04:00+00:00,9060.0,32555,5.0,83.0,0.0,0,m,752.9,0.0,0.0,0.0
2434,1519079940,,9600.0,2018-02-19 22:39:00+00:00,9120.0,32740,-16.0,77.0,0.0,0,m,748.7,0.0,0.03,24.0
2435,1519314720,,10500.0,2018-02-22 15:52:00+00:00,10560.0,32805,13.0,58.0,3.0,M,m,755.1,0.0,0.01,21.0
2436,1519325220,,10620.0,2018-02-22 18:47:00+00:00,10500.0,32808,6.0,75.0,0.0,0,m,755.3,0.0,0.01,24.0
2437,1519335840,,10680.0,2018-02-22 21:44:00+00:00,10620.0,32811,-5.0,86.0,3.0,320,m,756.1,0.0,0.01,30.0
2438,1519346520,,10260.0,2018-02-23 00:42:00+00:00,10680.0,32814,-11.0,77.0,0.0,0,m,756.7,0.0,0.01,33.0
2439,1519378200,,10200.0,2018-02-23 09:30:00+00:00,10440.0,32823,-9.0,86.0,0.0,0,m,758.0,0.0,0.0,0.0
2440,1519388400,,10680.0,2018-02-23 12:20:00+00:00,10200.0,32826,6.0,72.0,0.0,0,m,757.2,0.0,0.0,3.0
2441,1519515300,,10500.0,2018-02-24 23:35:00+00:00,10500.0,32861,-0.0,82.0,0.0,0,m,752.4,0.0,0.0,84.0
2442,1519525800,,10200.0,2018-02-25 02:30:00+00:00,10500.0,32864,-3.0,81.0,3.0,290,m,752.7,0.0,0.0,9.0
2443,1519536000,,10500.0,2018-02-25 05:20:00+00:00,10200.0,32867,6.0,75.0,6.0,270,m,752.7,0.0,0.0,18.0
2444,1519546500,,10680.0,2018-02-25 08:15:00+00:00,10500.0,32870,6.0,79.0,5.0,M,m,754.3,0.0,0.0,28.0
2445,1519735320,,10560.0,2018-02-27 12:42:00+00:00,10080.0,32922,20.0,70.0,7.0,M,m,755.3,0.0,0.0,26.0
2446,1519745880,,10620.0,2018-02-27 15:38:00+00:00,10560.0,32925,21.0,59.0,7.0,M,m,754.3,0.0,0.0,43.0
2447,1519756500,,10440.0,2018-02-27 18:35:00+00:00,10620.0,32928,12.0,76.0,0.0,0,m,755.1,0.0,0.01,53.0
2448,1519854720,,10320.0,2018-02-28 21:52:00+00:00,10080.0,32955,-0.0,82.0,0.0,0,m,759.1,0.0,0.0,34.0
2449,1519941840,,10200.0,2018-03-01 22:04:00+00:00,10320.0,32980,21.0,87.0,0.0,0,m,756.1,0.0,0.0,20.0
2450,1519952040,,10200.0,2018-03-02 00:54:00+00:00,10200.0,32982,15.0,90.0,0.0,0,m,755.6,0.0,0.0,20.0
2451,1519972860,,9960.0,2018-03-02 06:41:00+00:00,10560.0,32988,17.0,83.0,0.0,0,m,752.7,0.0,0.0,11.0
2452,1519982820,,10560.0,2018-03-02 09:27:00+00:00,9960.0,32991,23.0,91.0,0.0,0,m,752.4,0.0,0.0,17.0
2453,1519993380,,10740.0,2018-03-02 12:23:00+00:00,10560.0,32994,28.0,84.0,5.0,M,m,752.1,0.0,0.01,22.0
2454,1520041320,,10320.0,2018-03-03 01:42:00+00:00,10080.0,33007,15.0,90.0,0.0,0,m,755.1,0.0,0.0,0.0
2455,1520051640,,9840.0,2018-03-03 04:34:00+00:00,10320.0,33010,15.0,90.0,0.0,0,m,754.8,0.0,0.0,0.0
2456,1520061480,,10020.0,2018-03-03 07:18:00+00:00,9840.0,33013,15.0,90.0,0.0,0,m,754.5,0.0,0.0,0.0
2457,1520093220,,9780.0,2018-03-03 16:07:00+00:00,10560.0,33022,24.0,87.0,0.0,0,m,754.0,0.01,0.0699999999999999,17.0
2458,1520103000,,9840.0,2018-03-03 18:50:00+00:00,9780.0,33024,23.0,91.0,0.0,0,m,754.0,0.0,0.0799999999999999,17.0
2459,1520112840,,9900.0,2018-03-03 21:34:00+00:00,9840.0,33027,22.0,88.0,0.0,0,m,753.7,0.0,0.0899999999999999,17.0
2460,1520122740,,10140.0,2018-03-04 00:19:00+00:00,9900.0,33030,19.0,91.0,0.0,0,m,752.1,0.0,0.0899999999999999,17.0
2461,1520132880,,9660.0,2018-03-04 03:08:00+00:00,10140.0,33033,20.0,91.0,0.0,0,m,750.0,0.0,0.0,3.0
2462,1520142540,,9540.0,2018-03-04 05:49:00+00:00,9660.0,33035,20.0,91.0,0.0,0,m,748.7,0.0,0.01,3.0
2463,1520161980,,9600.0,2018-03-04 11:13:00+00:00,9660.0,33041,19.0,76.0,7.0,M,m,750.5,0.0,0.02,16.0
2464,1520171580,,9660.0,2018-03-04 13:53:00+00:00,9600.0,33043,18.0,84.0,8.0,M,m,751.9,0.01,0.03,32.0
2465,1520460600,,10200.0,2018-03-07 22:10:00+00:00,10020.0,33124,10.0,87.0,0.0,0,m,762.8,0.0,0.26,20.0
2466,1520470800,,10320.0,2018-03-08 01:00:00+00:00,10200.0,33127,11.0,83.0,0.0,0,m,762.3,0.0,0.0,0.0
2467,1520481120,,10440.0,2018-03-08 03:52:00+00:00,10320.0,33129,6.0,86.0,0.0,0,m,761.5,0.0,0.0,0.0
2468,1520491560,,10320.0,2018-03-08 06:46:00+00:00,10440.0,33132,-1.0,86.0,0.0,0,m,761.0,0.0,0.0,0.0
2469,1520523600,,10500.0,2018-03-08 15:40:00+00:00,10740.0,33141,27.0,74.0,6.0,M,m,757.7,0.0,0.01,25.0
2470,1520534100,,10080.0,2018-03-08 18:35:00+00:00,10500.0,33144,25.0,80.0,8.0,260,m,757.2,0.0,0.01,47.0
2471,1520544180,,10260.0,2018-03-08 21:23:00+00:00,10080.0,33147,25.0,80.0,3.0,M,m,757.5,0.0,0.01,53.0
2472,1520710380,,9420.0,2018-03-10 19:33:00+00:00,10560.0,33193,18.0,80.0,0.0,0,m,763.6,0.0,0.8399999999999999,25.0
2473,1520809020,,10500.0,2018-03-11 22:57:00+00:00,9900.0,33221,25.0,87.0,0.0,0,m,767.1,0.01,0.01,24.0
2474,1520851860,,10320.0,2018-03-12 10:51:00+00:00,10260.0,33232,26.0,88.0,0.0,0,m,767.4,0.0,0.06,0.0
2475,1520862180,,10200.0,2018-03-12 13:43:00+00:00,10320.0,33235,32.0,60.0,3.0,100,m,766.8,0.0,0.06,9.0
2476,1520872380,,9480.0,2018-03-12 16:33:00+00:00,10200.0,33238,37.0,43.0,5.0,80,m,766.3,0.0,0.06,17.0
2477,1520881860,,9240.0,2018-03-12 19:11:00+00:00,9480.0,33241,24.0,77.0,0.0,0,m,766.3,0.0,0.06,17.0
2478,1520891100,,9300.0,2018-03-12 21:45:00+00:00,9240.0,33243,18.0,80.0,0.0,0,m,766.6,0.0,0.06,20.0
2479,1520900400,,10440.0,2018-03-13 00:20:00+00:00,9300.0,33246,12.0,87.0,0.0,0,m,766.6,0.0,0.06,20.0
2480,1520910840,,10680.0,2018-03-13 03:14:00+00:00,10440.0,33249,6.0,86.0,0.0,0,m,766.3,0.0,0.0,0.0
2481,1520921520,,10320.0,2018-03-13 06:12:00+00:00,10680.0,33252,2.0,83.0,0.0,0,m,766.3,0.0,0.0,0.0
2482,1520963100,,9660.0,2018-03-13 17:45:00+00:00,9240.0,33263,37.0,41.0,3.0,M,m,762.6,0.0,0.0,14.0
2483,1520972760,,9420.0,2018-03-13 20:26:00+00:00,9660.0,33266,23.0,74.0,0.0,0,m,762.3,0.0,0.0,14.0
2484,1520982180,,9360.0,2018-03-13 23:03:00+00:00,9420.0,33269,16.0,84.0,3.0,310,m,761.8,0.0,0.0,17.0
2485,1520991540,,9300.0,2018-03-14 01:39:00+00:00,9360.0,33271,13.0,83.0,3.0,290,m,761.0,0.0,0.0,3.0
2486,1521000840,,9660.0,2018-03-14 04:14:00+00:00,9300.0,33274,12.0,87.0,0.0,0,m,759.6,0.0,0.0,3.0
2487,1521031440,,9660.0,2018-03-14 12:44:00+00:00,9480.0,33282,43.0,44.0,3.0,M,m,755.9,0.0,0.0,14.0
2488,1521041100,,9360.0,2018-03-14 15:25:00+00:00,9660.0,33285,44.0,50.0,6.0,80,m,754.3,0.0,0.0,26.0
2489,1521050460,,8940.0,2018-03-14 18:01:00+00:00,9360.0,33288,36.0,78.0,0.0,0,m,752.1,0.0,0.0,26.0
2490,1521068040,,8460.0,2018-03-14 22:54:00+00:00,8580.0,33292,32.0,85.0,0.0,0,m,750.0,0.0,0.0,26.0
2491,1521076500,,8700.0,2018-03-15 01:15:00+00:00,8460.0,33295,31.0,96.0,3.0,120,m,749.7,0.15,0.15,3.0
2492,1521114300,,8880.0,2018-03-15 11:45:00+00:00,8580.0,33305,29.0,71.0,7.0,M,m,750.8,0.0,0.16,62.0
2493,1521123180,,9420.0,2018-03-15 14:13:00+00:00,8880.0,33308,32.0,55.0,9.0,270,m,751.1,0.0,0.16,80.0
2494,1521132600,,9540.0,2018-03-15 16:50:00+00:00,9420.0,33310,32.0,55.0,3.0,M,m,751.3,0.0,0.16,91.0
2495,1521142140,,8820.0,2018-03-15 19:29:00+00:00,9540.0,33313,26.0,65.0,3.0,M,m,752.1,0.0,0.16,99.0
2496,1521150960,,8460.0,2018-03-15 21:56:00+00:00,8820.0,33316,17.0,83.0,0.0,0,m,753.2,0.0,0.16,99.0
2497,1521205500,,9780.0,2018-03-16 13:05:00+00:00,9660.0,33331,29.0,48.0,6.0,M,m,755.6,0.0,0.0,15.0
2498,1521215280,,9960.0,2018-03-16 15:48:00+00:00,9780.0,33333,32.0,34.0,5.0,M,m,755.1,0.0,0.0,23.0
2499,1521225240,,9720.0,2018-03-16 18:34:00+00:00,9960.0,33336,27.0,48.0,3.0,M,m,754.5,0.0,0.0,37.0
2500,1521426300,,10440.0,2018-03-19 02:25:00+00:00,10020.0,33392,18.0,84.0,0.0,0,m,761.2,0.0,0.0,0.0
2501,1521436740,,10680.0,2018-03-19 05:19:00+00:00,10440.0,33395,18.0,84.0,0.0,0,m,761.5,0.0,0.0,0.0
2502,1521447420,,9900.0,2018-03-19 08:17:00+00:00,10680.0,33398,20.0,77.0,5.0,290,m,761.5,0.0,0.0,5.0
2503,1521457320,,9900.0,2018-03-19 11:02:00+00:00,9900.0,33401,24.0,51.0,6.0,M,m,761.5,0.0,0.0,20.0
2504,1521467220,,10500.0,2018-03-19 13:47:00+00:00,9900.0,33403,26.0,45.0,11.0,280,18,761.0,0.0,0.0,39.0
2505,1521477720,,10500.0,2018-03-19 16:42:00+00:00,10500.0,33406,27.0,48.0,10.0,250,20,760.2,0.0,0.0,61.0
2506,1521511380,,10500.0,2018-03-20 02:03:00+00:00,10500.0,33416,8.0,87.0,0.0,0,m,759.9,0.05,0.07,0.0
2507,1521521880,,10020.0,2018-03-20 04:58:00+00:00,10500.0,33419,10.0,87.0,0.0,0,m,760.2,0.0,0.07,0.0
2508,1521584520,,10680.0,2018-03-20 22:22:00+00:00,9660.0,33436,15.0,83.0,0.0,0,m,759.6,0.0,0.0999999999999999,62.0
2509,1521678960,,10320.0,2018-03-22 00:36:00+00:00,9600.0,33462,30.0,88.0,0.0,0,m,761.0,0.0,0.0,31.0
2510,1521689280,,10080.0,2018-03-22 03:28:00+00:00,10320.0,33465,29.0,92.0,0.0,0,m,761.2,0.0,0.0,0.0
2511,1521848940,,10200.0,2018-03-23 23:49:00+00:00,9840.0,33509,26.0,84.0,0.0,0,m,758.6,0.0,0.07,71.0
2512,1521859140,,10260.0,2018-03-24 02:39:00+00:00,10200.0,33512,25.0,92.0,0.0,0,m,757.2,0.01,0.02,0.0
2513,1521869400,,10080.0,2018-03-24 05:30:00+00:00,10260.0,33515,24.0,80.0,3.0,M,m,755.3,0.01,0.05,3.0
2514,1521879480,,9660.0,2018-03-24 08:18:00+00:00,10080.0,33518,28.0,74.0,3.0,M,m,754.0,0.01,0.08,6.0
2515,1521942480,,9900.0,2018-03-25 01:48:00+00:00,10620.0,33535,17.0,87.0,0.0,0,m,754.3,0.01,0.01,0.0
2516,1521952380,,9720.0,2018-03-25 04:33:00+00:00,9900.0,33538,15.0,87.0,5.0,320,m,752.9,0.01,0.04,5.0
2517,1521962100,,9600.0,2018-03-25 07:15:00+00:00,9720.0,33541,17.0,87.0,0.0,0,m,754.0,0.01,0.07,5.0
2518,1521971700,,9840.0,2018-03-25 09:55:00+00:00,9600.0,33543,20.0,88.0,3.0,100,m,754.3,0.01,0.09,8.0
2519,1521981540,,9360.0,2018-03-25 12:39:00+00:00,9840.0,33546,25.0,71.0,0.0,0,m,754.3,0.01,0.1199999999999999,16.0
2520,1521990900,,9600.0,2018-03-25 15:15:00+00:00,9360.0,33548,30.0,46.0,3.0,M,m,753.5,0.01,0.1399999999999999,22.0
2521,1522000500,,9480.0,2018-03-25 17:55:00+00:00,9600.0,33550,27.0,54.0,5.0,M,m,754.3,0.01,0.16,35.0
2522,1522115340,,10200.0,2018-03-27 01:49:00+00:00,10500.0,33582,1.0,82.0,3.0,310,m,763.4,0.01,0.01,3.0
2523,1522259580,,9900.0,2018-03-28 17:53:00+00:00,10740.0,33621,34.0,31.0,9.0,300,18,759.1,0.01,0.23,114.0
2524,1522269480,,10140.0,2018-03-28 20:38:00+00:00,9900.0,33624,25.0,54.0,6.0,290,m,760.2,0.01,0.26,136.0
2525,1522279620,,9780.0,2018-03-28 23:27:00+00:00,10140.0,33627,14.0,76.0,0.0,0,m,760.4,0.01,0.2900000000000001,136.0
2526,1522299780,,10320.0,2018-03-29 05:03:00+00:00,10320.0,33633,3.0,83.0,0.0,0,m,761.2,0.01,0.05,6.0
2527,1522353360,,9540.0,2018-03-29 19:56:00+00:00,10140.0,33648,26.0,52.0,0.0,0,m,763.1,0.01,0.2,64.0
2528,1522362900,,10620.0,2018-03-29 22:35:00+00:00,9540.0,33650,22.0,67.0,0.0,0,m,763.6,0.01,0.22,64.0
2529,1522373520,,10440.0,2018-03-30 01:32:00+00:00,10620.0,33653,25.0,80.0,3.0,M,m,762.6,0.01,0.01,3.0
2530,1522383960,,10740.0,2018-03-30 04:26:00+00:00,10440.0,33656,26.0,80.0,0.0,0,m,761.2,0.01,0.04,3.0
2531,1522394700,,10740.0,2018-03-30 07:25:00+00:00,10740.0,33659,27.0,78.0,3.0,M,m,761.5,0.01,0.07,11.0
2532,1522484820,,9840.0,2018-03-31 08:27:00+00:00,10380.0,33683,29.0,68.0,0.0,0,m,761.0,0.01,0.08,3.0
2533,1522536960,,10560.0,2018-03-31 22:56:00+00:00,10680.0,33698,25.0,74.0,0.0,0,m,759.9,0.01,0.23,90.0
2534,1522547520,,10320.0,2018-04-01 01:52:00+00:00,10560.0,33700,25.0,74.0,0.0,0,m,758.6,0.01,0.01,0.0
2535,1522567560,,9600.0,2018-04-01 07:26:00+00:00,9660.0,33706,18.0,77.0,0.0,0,m,758.3,0.01,0.07,6.0
2536,1522577160,,9780.0,2018-04-01 10:06:00+00:00,9600.0,33709,33.0,51.0,7.0,M,18,756.9,0.01,0.0999999999999999,13.0
2537,1522586940,,9840.0,2018-04-01 12:49:00+00:00,9780.0,33711,33.0,63.0,8.0,280,17,755.6,0.01,0.1199999999999999,28.0
2538,1522596780,,10440.0,2018-04-01 15:33:00+00:00,9840.0,33714,34.0,66.0,5.0,280,m,753.7,0.01,0.15,50.0
2539,1522617840,,10260.0,2018-04-01 21:24:00+00:00,10620.0,33720,32.0,81.0,11.0,M,m,751.1,0.01,0.21,108.0
2540,1522669860,,10680.0,2018-04-02 11:51:00+00:00,9960.0,33734,27.0,88.0,8.0,300,m,745.2,0.11,0.35,90.0
2541,1522839960,,10740.0,2018-04-04 11:06:00+00:00,10260.0,33782,31.0,49.0,8.0,280,m,759.4,0.05,0.5499999999999999,27.0
2542,1522876680,,9660.0,2018-04-04 21:18:00+00:00,9420.0,33792,31.0,96.0,0.0,0,m,760.4,0.01,0.9600000000000004,87.0
2543,1522959600,,9960.0,2018-04-05 20:20:00+00:00,10500.0,33815,32.0,95.0,0.0,0,m,757.7,0.11,0.37,111.0
2544,1523027700,,10080.0,2018-04-06 15:15:00+00:00,9600.0,33834,39.0,66.0,8.0,310,m,756.7,0.0,0.0999999999999999,48.0
2545,1523037780,,9420.0,2018-04-06 18:03:00+00:00,10080.0,33837,38.0,64.0,3.0,M,m,756.7,0.0,0.0999999999999999,57.0
2546,1523047200,,9480.0,2018-04-06 20:40:00+00:00,9420.0,33839,30.0,92.0,0.0,0,m,756.9,0.0,0.0999999999999999,57.0
2547,1523244600,,10680.0,2018-04-09 03:30:00+00:00,10080.0,33893,20.0,91.0,3.0,M,m,763.4,0.0,0.0,3.0
2548,1523255280,,10620.0,2018-04-09 06:28:00+00:00,10680.0,33896,19.0,91.0,0.0,0,m,764.7,0.0,0.0,3.0
2549,1523326800,,10380.0,2018-04-10 02:20:00+00:00,10320.0,33916,18.0,88.0,0.0,0,m,767.4,0.0,0.0,0.0
2550,1523337180,,10560.0,2018-04-10 05:13:00+00:00,10380.0,33919,16.0,87.0,0.0,0,m,767.1,0.0,0.0,0.0
2551,1523347740,,10080.0,2018-04-10 08:09:00+00:00,10560.0,33922,25.0,84.0,0.0,0,m,766.6,0.0,0.0,0.0
2552,1523357820,,10260.0,2018-04-10 10:57:00+00:00,10080.0,33925,39.0,52.0,0.0,0,m,765.8,0.0,0.0,0.0
2553,1523392920,,9660.0,2018-04-10 20:42:00+00:00,10260.0,33934,32.0,81.0,3.0,340,m,761.0,0.0,0.0,33.0
2554,1523402580,,9960.0,2018-04-10 23:23:00+00:00,9660.0,33937,37.0,69.0,0.0,0,m,759.4,0.0,0.0,33.0
2555,1523472180,,10620.0,2018-04-11 18:43:00+00:00,10140.0,33956,34.0,75.0,7.0,M,m,756.4,0.02,0.4100000000000002,119.0
2556,1523482800,,10080.0,2018-04-11 21:40:00+00:00,10620.0,33959,30.0,85.0,0.0,0,m,755.1,0.02,0.4700000000000002,119.0
2557,1523492880,,9420.0,2018-04-12 00:28:00+00:00,10080.0,33962,29.0,84.0,0.0,0,m,752.1,0.02,0.5300000000000002,119.0
2558,1523502300,,9000.0,2018-04-12 03:05:00+00:00,9420.0,33965,30.0,95.0,0.0,0,m,749.5,0.02,0.06,0.0
2559,1523607060,,10500.0,2018-04-13 08:11:00+00:00,9780.0,33994,21.0,77.0,0.0,0,m,760.7,0.01,0.08,17.0
2560,1523754300,,10260.0,2018-04-15 01:05:00+00:00,9900.0,34033,29.0,96.0,0.0,0,m,763.9,0.01,0.01,0.0
2561,1523764560,,10440.0,2018-04-15 03:56:00+00:00,10260.0,34036,26.0,95.0,0.0,0,m,763.1,0.01,0.04,0.0
2562,1523775000,,10200.0,2018-04-15 06:50:00+00:00,10440.0,34038,27.0,92.0,0.0,0,m,762.8,0.01,0.06,0.0
2563,1523785200,,10740.0,2018-04-15 09:40:00+00:00,10200.0,34041,31.0,81.0,0.0,0,m,762.3,0.01,0.09,0.0
2564,1523817000,,10320.0,2018-04-15 18:30:00+00:00,10080.0,34050,41.0,57.0,0.0,0,m,758.3,0.01,0.18,23.0
2565,1523836920,,9180.0,2018-04-16 00:02:00+00:00,9540.0,34056,24.0,91.0,0.0,0,m,756.1,0.01,0.24,35.0
2566,1523846100,,9780.0,2018-04-16 02:35:00+00:00,9180.0,34058,23.0,91.0,3.0,M,m,755.3,0.01,0.02,6.0
2567,1523855880,,9660.0,2018-04-16 05:18:00+00:00,9780.0,34061,23.0,87.0,3.0,290,m,753.7,0.01,0.05,9.0
2568,1523865540,,9300.0,2018-04-16 07:59:00+00:00,9660.0,34064,39.0,48.0,3.0,M,m,753.2,0.01,0.08,17.0
2569,1523874840,,9540.0,2018-04-16 10:34:00+00:00,9300.0,34066,47.0,29.0,7.0,M,m,751.3,0.01,0.0999999999999999,27.0
2570,1523884380,,9000.0,2018-04-16 13:13:00+00:00,9540.0,34069,46.0,33.0,8.0,270,22,751.1,0.01,0.1299999999999999,47.0
2571,1523893380,,9480.0,2018-04-16 15:43:00+00:00,9000.0,34071,45.0,47.0,6.0,M,m,750.0,0.01,0.15,61.0
2572,1523902860,,9120.0,2018-04-16 18:21:00+00:00,9480.0,34074,33.0,71.0,6.0,270,m,751.1,0.01,0.18,78.0
2573,1523967720,,9900.0,2018-04-17 12:22:00+00:00,9720.0,34092,25.0,71.0,10.0,320,20,756.1,0.01,0.1199999999999999,65.0
2574,1524078180,,9900.0,2018-04-18 19:03:00+00:00,9900.0,34123,30.0,40.0,0.0,0,m,763.6,0.01,0.19,40.0
2575,1524088080,,9780.0,2018-04-18 21:48:00+00:00,9900.0,34125,25.0,57.0,3.0,310,m,763.9,0.01,0.21,43.0
2576,1524097860,,10020.0,2018-04-19 00:31:00+00:00,9780.0,34128,20.0,70.0,0.0,0,m,763.4,0.01,0.24,43.0
2577,1524107880,,9780.0,2018-04-19 03:18:00+00:00,10020.0,34131,18.0,80.0,0.0,0,m,762.3,0.01,0.03,0.0
2578,1524117660,,10020.0,2018-04-19 06:01:00+00:00,9780.0,34134,18.0,80.0,0.0,0,m,762.3,0.01,0.06,3.0
2579,1524127680,,10560.0,2018-04-19 08:48:00+00:00,10020.0,34136,32.0,44.0,3.0,M,m,762.3,0.01,0.08,6.0
2580,1524138240,,10080.0,2018-04-19 11:44:00+00:00,10560.0,34138,35.0,39.0,3.0,130,m,762.0,0.01,0.0999999999999999,12.0
2581,1524148320,,9660.0,2018-04-19 14:32:00+00:00,10080.0,34140,43.0,26.0,5.0,130,m,760.4,0.01,0.1199999999999999,23.0
2582,1524167520,,9120.0,2018-04-19 19:52:00+00:00,9540.0,34145,39.0,42.0,0.0,0,m,760.7,0.01,0.17,36.0
2583,1524176640,,10200.0,2018-04-19 22:24:00+00:00,9120.0,34148,30.0,71.0,3.0,320,m,761.2,0.01,0.2,42.0
2584,1524186840,,9780.0,2018-04-20 01:14:00+00:00,10200.0,34151,30.0,55.0,3.0,M,m,761.5,0.01,0.01,3.0
