,Unnamed: 0,datetime,duration,height,interpolated_height,time_to_next_eruption,time_since_last_eruption,Gage Height,Discharge,Water Temp,Temp,RH,Wind Speed,Atm Press,Precip,Wind Chill
182,182,2014-06-01 11:31:00+00:00,243,130.0,0.0,5460.0,5520.0,3.34,215.0,8.1,44.0,76.0,6.0,762.8,0.00,41
183,183,2014-06-01 13:02:00+00:00,231,145.0,0.0,5280.0,5460.0,3.32,212.0,9.2,44.0,78.0,5.0,763.9,0.00,41
184,184,2014-06-01 14:30:00+00:00,208,130.0,0.0,5640.0,5280.0,3.29,205.0,10.1,40.0,89.0,0.0,764.2,0.03,NC
185,185,2014-06-01 16:04:00+00:00,99,130.0,0.0,4620.0,5640.0,3.3,207.0,10.0,47.0,79.0,0.0,763.6,0.00,NC
186,186,2014-06-01 17:21:00+00:00,272,140.0,0.0,5760.0,4620.0,3.32,212.0,9.9,43.0,79.0,5.0,763.9,0.01,40
187,187,2014-06-02 09:02:00+00:00,265,150.0,0.0,5880.0,5040.0,3.3,207.0,6.7,45.0,70.0,0.0,765.5,0.00,NC
188,188,2014-06-02 10:40:00+00:00,239,140.0,0.0,5760.0,5880.0,3.29,205.0,8.3,47.0,68.0,3.0,765.2,0.00,NC
189,189,2014-06-02 12:16:00+00:00,122,140.0,0.0,3900.0,5760.0,3.28,202.0,10.4,58.0,40.0,5.0,764.4,0.00,M
190,190,2014-06-02 13:21:00+00:00,239,135.0,0.0,6360.0,3900.0,3.28,202.0,11.4,59.0,34.0,5.0,764.2,0.00,NC
191,191,2014-06-02 15:07:00+00:00,230,160.0,0.0,6240.0,6360.0,3.29,205.0,12.4,61.0,32.0,3.0,763.4,0.00,NC
192,192,2014-06-02 16:51:00+00:00,251,150.0,0.0,5100.0,6240.0,3.29,205.0,12.1,58.0,35.0,5.0,763.1,0.00,NC
193,193,2014-06-02 18:16:00+00:00,245,130.0,0.0,5700.0,5100.0,3.34,215.0,11.5,59.0,33.0,0.0,762.3,0.00,NC
194,194,2014-06-03 09:45:00+00:00,236,137.0,1.0,5400.0,5880.0,3.35,217.0,6.4,53.0,54.0,0.0,759.9,0.00,NC
195,195,2014-06-03 11:15:00+00:00,225,140.0,0.0,5940.0,5400.0,3.34,215.0,7.7,59.0,34.0,3.0,760.4,0.00,NC
196,196,2014-06-03 12:54:00+00:00,237,135.0,0.0,6420.0,5940.0,3.3,207.0,9.4,55.0,38.0,7.0,760.7,0.00,NC
197,197,2014-06-03 14:41:00+00:00,241,155.0,0.0,5160.0,6420.0,3.31,210.0,9.8,63.0,26.0,11.0,760.4,0.00,NC
198,198,2014-06-03 16:07:00+00:00,241,130.0,0.0,6240.0,5160.0,3.31,210.0,10.0,48.0,62.0,13.0,762.6,0.00,43
199,199,2014-06-03 17:51:00+00:00,244,155.0,0.0,5520.0,6240.0,3.32,212.0,9.6,45.0,85.0,0.0,762.8,0.02,NC
200,200,2014-06-04 09:22:00+00:00,218,140.0,0.0,5460.0,6180.0,3.31,210.0,6.1,43.0,79.0,3.0,763.4,0.00,NC
201,201,2014-06-04 10:53:00+00:00,217,150.0,0.0,5700.0,5460.0,3.28,202.0,7.7,46.0,62.0,3.0,763.4,0.00,NC
202,202,2014-06-04 12:28:00+00:00,250,135.0,0.0,6540.0,5700.0,3.26,197.0,7.9,54.0,44.0,0.0,762.3,0.00,NC
203,203,2014-06-04 14:17:00+00:00,223,130.0,0.0,5340.0,6540.0,3.27,200.0,8.8,38.0,89.0,14.0,766.3,0.09,30
204,204,2014-06-04 15:46:00+00:00,242,135.0,0.0,5760.0,5340.0,3.24,192.0,9.2,39.0,88.0,5.0,764.7,0.02,35
205,205,2014-06-04 17:22:00+00:00,105,150.0,0.0,4020.0,5760.0,3.25,194.0,9.2,45.0,62.0,0.0,764.2,0.00,NC
206,206,2014-06-04 18:29:00+00:00,248,135.0,0.0,6120.0,4020.0,3.25,194.0,8.8,48.0,53.0,0.0,764.2,0.00,NC
207,207,2014-06-05 10:08:00+00:00,261,145.0,0.0,5700.0,5640.0,3.21,183.0,7.4,49.0,56.0,3.0,763.4,0.00,NC
208,208,2014-06-05 11:43:00+00:00,237,155.0,0.0,5580.0,5700.0,3.19,178.0,9.4,58.0,24.0,0.0,762.8,0.00,NC
209,209,2014-06-05 13:16:00+00:00,244,145.0,0.0,5760.0,5580.0,3.17,173.0,11.3,61.0,26.0,11.0,762.8,0.00,NC
210,210,2014-06-05 14:52:00+00:00,228,135.0,0.0,5760.0,5760.0,3.16,170.0,11.9,61.0,25.0,7.0,762.8,0.00,NC
211,211,2014-06-05 16:28:00+00:00,120,150.0,0.0,4200.0,5760.0,3.19,178.0,12.0,60.0,23.0,8.0,762.6,0.00,M
212,212,2014-06-05 17:38:00+00:00,258,145.0,0.0,5700.0,4200.0,3.21,183.0,11.7,59.0,25.0,6.0,762.6,0.00,NC
213,213,2014-06-05 19:13:00+00:00,149,140.0,0.0,4200.0,5700.0,3.23,189.0,11.0,57.0,31.0,7.0,762.6,0.00,NC
214,214,2014-06-06 10:24:00+00:00,211,130.0,0.0,5700.0,3120.0,3.25,194.0,7.7,52.0,40.0,7.0,762.3,0.00,NC
215,215,2014-06-06 11:59:00+00:00,149,130.0,0.0,4620.0,5700.0,3.24,192.0,9.5,59.0,22.0,10.0,762.3,0.00,NC
216,216,2014-06-06 13:16:00+00:00,285,130.0,0.0,5520.0,4620.0,3.22,186.0,10.1,57.0,27.0,5.0,762.3,0.00,NC
217,217,2014-06-06 14:48:00+00:00,227,100.0,0.0,5820.0,5520.0,3.22,186.0,11.5,55.0,33.0,5.0,762.3,0.00,M
218,218,2014-06-06 16:25:00+00:00,124,140.0,0.0,3720.0,5820.0,3.23,189.0,11.2,51.0,51.0,0.0,762.6,0.00,NC
219,219,2014-06-06 17:27:00+00:00,260,130.0,0.0,6900.0,3720.0,3.22,186.0,10.9,52.0,42.0,0.0,762.8,0.00,NC
220,220,2014-06-07 09:09:00+00:00,106,130.0,0.0,3780.0,5580.0,3.25,194.0,6.4,47.0,63.0,3.0,764.4,0.00,NC
221,221,2014-06-07 10:12:00+00:00,260,160.0,0.0,6780.0,3780.0,3.23,189.0,7.4,48.0,62.0,3.0,764.2,0.00,NC
222,222,2014-06-07 12:05:00+00:00,213,140.0,0.0,5280.0,6780.0,3.21,183.0,9.8,55.0,32.0,6.0,763.4,0.00,NC
223,223,2014-06-07 13:33:00+00:00,207,140.0,0.0,5820.0,5280.0,3.19,178.0,11.2,61.0,26.0,0.0,763.1,0.00,NC
224,224,2014-06-07 15:10:00+00:00,260,150.0,0.0,5700.0,5820.0,3.18,175.0,12.0,59.0,25.0,6.0,763.1,0.00,NC
225,225,2014-06-07 16:45:00+00:00,237,130.0,0.0,5580.0,5700.0,3.19,178.0,12.0,59.0,26.0,7.0,762.8,0.00,NC
226,226,2014-06-07 18:18:00+00:00,232,130.0,0.0,5220.0,5580.0,3.2,181.0,11.4,56.0,35.0,3.0,762.8,0.00,NC
227,227,2014-06-08 09:24:00+00:00,100,135.0,0.0,4020.0,5820.0,3.37,222.0,6.7,43.0,76.0,3.0,766.3,0.00,NC
228,228,2014-06-08 10:31:00+00:00,245,137.0,1.0,6300.0,4020.0,3.38,225.0,7.3,45.0,65.0,3.0,766.6,0.00,NC
229,229,2014-06-08 12:16:00+00:00,235,150.0,0.0,5100.0,6300.0,3.33,215.0,8.6,47.0,55.0,0.0,766.6,0.00,NC
230,230,2014-06-08 13:41:00+00:00,108,130.0,0.0,4080.0,5100.0,3.31,210.0,9.3,48.0,60.0,5.0,766.6,0.01,46
231,231,2014-06-08 14:49:00+00:00,272,140.0,0.0,6120.0,4080.0,3.31,210.0,10.0,46.0,60.0,0.0,766.6,0.00,NC
232,232,2014-06-08 16:31:00+00:00,108,140.0,0.0,3660.0,6120.0,3.3,207.0,10.2,45.0,68.0,3.0,766.6,0.00,NC
233,233,2014-06-08 17:32:00+00:00,282,130.0,0.0,6060.0,3660.0,3.3,207.0,10.1,48.0,53.0,3.0,766.6,0.00,NC
234,234,2014-06-09 10:43:00+00:00,258,140.0,0.0,6600.0,5700.0,3.27,200.0,8.0,56.0,41.0,7.0,765.0,0.00,NC
235,235,2014-06-09 12:33:00+00:00,238,135.0,0.0,5400.0,6600.0,3.22,186.0,10.4,59.0,34.0,11.0,764.2,0.00,NC
236,236,2014-06-09 14:03:00+00:00,248,135.0,0.0,5700.0,5400.0,3.21,183.0,11.8,61.0,25.0,10.0,763.4,0.00,NC
237,237,2014-06-09 15:38:00+00:00,238,150.0,0.0,5760.0,5700.0,3.21,183.0,12.4,63.0,22.0,7.0,763.1,0.00,NC
238,238,2014-06-09 17:14:00+00:00,247,150.0,0.0,5760.0,5760.0,3.19,178.0,12.3,63.0,27.0,6.0,762.3,0.00,NC
239,239,2014-06-09 18:50:00+00:00,127,140.0,0.0,4680.0,5760.0,3.22,186.0,11.5,61.0,26.0,9.0,762.3,0.00,NC
240,240,2014-06-10 09:49:00+00:00,237,145.0,0.0,5820.0,5880.0,3.3,207.0,7.0,48.0,53.0,3.0,760.7,0.00,NC
241,241,2014-06-10 11:26:00+00:00,130,140.0,0.0,3780.0,5820.0,3.27,200.0,8.6,59.0,34.0,5.0,759.6,0.00,NC
242,242,2014-06-10 12:29:00+00:00,252,150.0,0.0,5820.0,3780.0,3.27,200.0,9.8,62.0,30.0,7.0,759.4,0.00,NC
243,243,2014-06-10 14:06:00+00:00,255,125.0,0.0,5520.0,5820.0,3.25,194.0,10.8,56.0,36.0,6.0,759.9,0.00,NC
244,244,2014-06-10 15:38:00+00:00,239,135.0,0.0,5640.0,5520.0,3.24,192.0,10.9,58.0,43.0,6.0,760.4,0.00,NC
245,245,2014-06-10 17:12:00+00:00,214,135.0,0.0,5760.0,5640.0,3.24,192.0,10.9,47.0,76.0,3.0,759.4,0.00,NC
246,246,2014-06-11 08:38:00+00:00,237,140.0,0.0,5220.0,5640.0,3.28,202.0,5.6,46.0,51.0,3.0,763.1,0.00,NC
247,247,2014-06-11 10:05:00+00:00,193,137.0,1.0,5040.0,5220.0,3.27,200.0,7.1,48.0,43.0,5.0,763.4,0.00,46
248,248,2014-06-11 11:29:00+00:00,239,130.0,0.0,6960.0,5040.0,3.23,189.0,8.7,50.0,49.0,5.0,763.4,0.00,NC
249,249,2014-06-11 13:25:00+00:00,255,130.0,0.0,5280.0,6960.0,3.22,186.0,10.9,52.0,39.0,5.0,763.4,0.00,NC
250,250,2014-06-11 14:53:00+00:00,136,135.0,0.0,3960.0,5280.0,3.18,175.0,12.0,53.0,37.0,3.0,763.6,0.00,NC
251,251,2014-06-11 15:59:00+00:00,237,130.0,0.0,6600.0,3960.0,3.18,175.0,12.3,55.0,35.0,3.0,763.4,0.00,NC
252,252,2014-06-11 17:49:00+00:00,221,150.0,0.0,5400.0,6600.0,3.19,178.0,12.1,55.0,31.0,0.0,763.4,0.00,NC
253,253,2014-06-12 09:55:00+00:00,104,140.0,0.0,3600.0,5400.0,3.23,189.0,7.1,47.0,58.0,3.0,765.0,m,M
254,254,2014-06-12 10:55:00+00:00,267,150.0,0.0,6240.0,3600.0,3.21,183.0,8.4,47.0,58.0,3.0,765.0,m,M
255,255,2014-06-12 12:39:00+00:00,240,150.0,0.0,5520.0,6240.0,3.19,178.0,10.8,60.0,37.0,5.0,763.1,0.00,NC
256,256,2014-06-12 14:11:00+00:00,129,135.0,0.0,4080.0,5520.0,3.17,173.0,11.9,68.0,19.0,7.0,761.8,0.00,NC
257,257,2014-06-12 15:19:00+00:00,257,130.0,0.0,6000.0,4080.0,3.15,168.0,12.3,66.0,22.0,5.0,761.2,0.00,NC
258,258,2014-06-12 16:59:00+00:00,139,135.0,0.0,4020.0,6000.0,3.16,170.0,12.4,64.0,27.0,0.0,760.4,0.00,NC
259,259,2014-06-12 18:06:00+00:00,274,140.0,0.0,6240.0,4020.0,3.17,173.0,12.3,65.0,29.0,0.0,759.9,0.00,NC
260,260,2014-06-13 08:49:00+00:00,269,140.0,0.0,6180.0,5640.0,3.26,197.0,7.3,55.0,33.0,11.0,757.5,m,NC
261,261,2014-06-13 10:32:00+00:00,255,135.0,0.0,6060.0,6180.0,3.23,189.0,8.9,57.0,25.0,10.0,757.2,m,NC
262,262,2014-06-13 12:13:00+00:00,95,135.0,0.0,4500.0,6060.0,3.19,178.0,10.6,57.0,18.0,10.0,757.5,m,NC
263,263,2014-06-13 13:28:00+00:00,251,135.0,0.0,6480.0,4500.0,3.19,178.0,11.8,58.0,23.0,11.0,757.5,m,NC
264,264,2014-06-13 15:16:00+00:00,249,130.0,0.0,5160.0,6480.0,3.16,170.0,12.5,58.0,24.0,11.0,757.5,m,NC
265,265,2014-06-13 16:42:00+00:00,246,130.0,0.0,5640.0,5160.0,3.17,173.0,12.3,56.0,27.0,9.0,757.7,m,NC
266,266,2014-06-13 18:16:00+00:00,110,135.0,0.0,4200.0,5640.0,3.2,181.0,11.6,52.0,28.0,8.0,758.0,m,NC
267,267,2014-06-14 09:40:00+00:00,255,130.0,0.0,6120.0,5400.0,3.24,192.0,5.9,41.0,54.0,3.0,758.0,0.00,NC
268,268,2014-06-14 11:22:00+00:00,243,140.0,0.0,5400.0,6120.0,3.22,186.0,6.9,38.0,72.0,7.0,758.6,0.01,33
269,269,2014-06-14 12:52:00+00:00,255,130.0,0.0,5580.0,5400.0,3.2,181.0,8.1,45.0,47.0,8.0,758.3,0.00,41
270,270,2014-06-14 14:25:00+00:00,248,130.0,0.0,5640.0,5580.0,3.18,175.0,8.9,44.0,46.0,9.0,758.8,0.01,39
271,271,2014-06-14 15:59:00+00:00,254,130.0,0.0,6000.0,5640.0,3.17,173.0,9.4,47.0,35.0,7.0,759.1,0.00,44
272,272,2014-06-14 17:39:00+00:00,240,125.0,0.0,5940.0,6000.0,3.15,168.0,9.0,48.0,34.0,10.0,759.1,0.00,44
273,273,2014-06-15 09:50:00+00:00,110,140.0,0.0,4620.0,5700.0,3.03,141.0,7.7,42.0,64.0,5.0,758.8,0.00,39
274,274,2014-06-15 11:07:00+00:00,241,150.0,0.0,6360.0,4620.0,3.01,137.0,8.9,48.0,47.0,6.0,758.6,0.00,45
275,275,2014-06-15 12:53:00+00:00,249,145.0,0.0,5580.0,6360.0,3.0,135.0,10.4,50.0,40.0,7.0,758.3,0.00,NC
276,276,2014-06-15 14:26:00+00:00,216,130.0,0.0,5820.0,5580.0,2.99,133.0,11.7,55.0,27.0,7.0,757.7,0.00,NC
277,277,2014-06-15 16:03:00+00:00,246,130.0,0.0,5280.0,5820.0,3.0,135.0,12.0,53.0,32.0,6.0,757.2,0.00,NC
278,278,2014-06-15 17:31:00+00:00,245,130.0,0.0,5940.0,5280.0,3.01,137.0,11.8,54.0,28.0,5.0,756.9,0.00,NC
279,279,2014-06-16 09:34:00+00:00,257,145.0,0.0,5520.0,5640.0,3.12,160.0,6.8,48.0,62.0,3.0,755.9,0.00,NC
280,280,2014-06-16 11:06:00+00:00,160,150.0,0.0,3660.0,5520.0,3.1,155.0,7.8,38.0,92.0,3.0,756.9,0.07,NC
281,281,2014-06-16 12:07:00+00:00,286,120.0,0.0,6180.0,3660.0,3.09,153.0,8.5,42.0,88.0,3.0,756.9,0.00,NC
282,282,2014-06-16 13:50:00+00:00,236,145.0,0.0,4920.0,6180.0,3.12,160.0,9.3,46.0,76.0,6.0,756.1,0.00,43
283,283,2014-06-16 15:12:00+00:00,229,130.0,0.0,5580.0,4920.0,3.1,155.0,9.9,45.0,76.0,5.0,755.6,0.00,42
284,284,2014-06-16 16:45:00+00:00,159,125.0,0.0,4140.0,5580.0,3.1,155.0,10.3,45.0,79.0,5.0,755.1,0.00,42
285,285,2014-06-16 17:54:00+00:00,253,130.0,0.0,5700.0,4140.0,3.11,158.0,10.1,44.0,85.0,3.0,755.6,0.08,NC
286,286,2014-06-17 09:11:00+00:00,215,135.0,0.0,6180.0,6060.0,3.18,175.0,6.8,37.0,81.0,7.0,757.2,0.00,32
287,287,2014-06-17 10:54:00+00:00,260,160.0,0.0,5700.0,6180.0,3.15,168.0,6.8,39.0,75.0,7.0,757.2,0.00,34
288,288,2014-06-17 12:29:00+00:00,233,140.0,0.0,5160.0,5700.0,3.11,158.0,7.2,42.0,59.0,6.0,757.5,0.00,38
289,289,2014-06-17 13:55:00+00:00,254,125.0,0.0,5460.0,5160.0,3.11,158.0,7.4,42.0,59.0,5.0,758.0,0.00,39
290,290,2014-06-17 15:26:00+00:00,233,137.0,1.0,6180.0,5460.0,3.09,153.0,7.8,42.0,59.0,0.0,758.0,0.00,NC
291,291,2014-06-17 17:09:00+00:00,236,160.0,0.0,5220.0,6180.0,3.08,151.0,7.9,41.0,61.0,0.0,758.8,0.00,NC
292,292,2014-06-17 18:36:00+00:00,129,120.0,0.0,4140.0,5220.0,3.07,148.0,7.9,41.0,64.0,0.0,758.3,0.00,NC
293,293,2014-06-18 09:39:00+00:00,212,137.0,1.0,6000.0,5280.0,2.96,126.0,6.1,33.0,84.0,3.0,761.2,0.02,NC
294,294,2014-06-18 11:19:00+00:00,231,150.0,0.0,5160.0,6000.0,2.95,124.0,6.7,36.0,85.0,5.0,761.2,0.03,32
295,295,2014-06-18 12:45:00+00:00,230,120.0,0.0,6000.0,5160.0,2.96,126.0,8.2,38.0,75.0,7.0,761.0,0.01,33
296,296,2014-06-18 14:25:00+00:00,214,145.0,0.0,5340.0,6000.0,2.97,128.0,8.6,38.0,72.0,6.0,761.5,0.00,33
297,297,2014-06-18 15:54:00+00:00,247,120.0,0.0,5580.0,5340.0,2.97,128.0,8.4,39.0,69.0,6.0,761.8,0.00,35
298,298,2014-06-18 17:27:00+00:00,117,130.0,0.0,4980.0,5580.0,2.97,128.0,8.3,36.0,85.0,0.0,762.6,0.01,NC
299,299,2014-06-19 10:03:00+00:00,107,145.0,0.0,3660.0,6000.0,2.87,108.0,7.0,38.0,85.0,6.0,766.3,0.00,33
300,300,2014-06-19 11:04:00+00:00,241,130.0,0.0,5700.0,3660.0,2.86,107.0,7.7,41.0,75.0,6.0,766.3,0.00,37
301,301,2014-06-19 12:39:00+00:00,100,130.0,0.0,4620.0,5700.0,2.86,107.0,9.6,42.0,72.0,3.0,766.3,0.00,NC
302,302,2014-06-19 13:56:00+00:00,254,150.0,0.0,6300.0,4620.0,2.86,107.0,10.7,51.0,51.0,7.0,766.0,0.00,NC
303,303,2014-06-19 15:41:00+00:00,74,130.0,0.0,3540.0,6300.0,2.85,105.0,11.3,51.0,51.0,8.0,766.0,0.00,NC
304,304,2014-06-19 16:40:00+00:00,251,130.0,0.0,6540.0,3540.0,2.85,105.0,11.5,51.0,45.0,6.0,766.0,0.00,NC
305,305,2014-06-19 18:29:00+00:00,227,160.0,0.0,5580.0,6540.0,2.85,105.0,11.2,54.0,46.0,5.0,765.5,0.00,M
306,306,2014-06-20 08:07:00+00:00,248,120.0,0.0,5640.0,5700.0,2.86,107.0,8.2,47.0,65.0,3.0,767.1,0.00,NC
307,307,2014-06-20 09:41:00+00:00,118,135.0,0.0,4380.0,5640.0,2.85,105.0,9.4,50.0,60.0,5.0,766.8,0.00,NC
308,308,2014-06-20 10:54:00+00:00,252,150.0,0.0,6180.0,4380.0,2.85,105.0,10.6,53.0,56.0,5.0,766.3,0.00,NC
309,309,2014-06-20 12:37:00+00:00,241,130.0,0.0,5640.0,6180.0,2.84,103.0,12.1,61.0,32.0,8.0,766.3,0.00,NC
310,310,2014-06-20 14:11:00+00:00,259,140.0,0.0,6060.0,5640.0,2.84,103.0,13.6,63.0,31.0,3.0,765.2,0.00,NC
311,311,2014-06-20 15:52:00+00:00,263,130.0,0.0,5760.0,6060.0,2.84,103.0,14.2,66.0,24.0,6.0,765.0,0.00,NC
312,312,2014-06-20 17:28:00+00:00,224,145.0,0.0,5760.0,5760.0,2.87,108.0,13.9,64.0,27.0,7.0,763.9,0.00,NC
313,313,2014-06-21 08:28:00+00:00,254,130.0,0.0,6360.0,3540.0,2.95,124.0,8.9,49.0,56.0,0.0,764.4,0.00,NC
314,314,2014-06-21 10:14:00+00:00,109,130.0,0.0,3600.0,6360.0,2.93,120.0,10.6,53.0,50.0,3.0,764.2,0.00,NC
315,315,2014-06-21 11:14:00+00:00,276,140.0,0.0,6540.0,3600.0,2.91,116.0,11.7,57.0,43.0,3.0,763.9,0.00,NC
316,316,2014-06-21 13:03:00+00:00,218,140.0,0.0,5400.0,6540.0,2.9,114.0,13.6,63.0,27.0,3.0,763.1,0.00,M
317,317,2014-06-22 10:13:00+00:00,265,135.0,0.0,6000.0,4560.0,2.98,130.0,10.2,54.0,52.0,3.0,765.2,0.00,NC
318,318,2014-06-22 11:53:00+00:00,241,130.0,0.0,5640.0,6000.0,2.95,124.0,11.7,50.0,65.0,6.0,765.2,0.00,NC
319,319,2014-06-22 13:27:00+00:00,279,140.0,0.0,5820.0,5640.0,2.94,122.0,12.5,52.0,58.0,5.0,764.7,0.01,NC
320,320,2014-06-22 15:04:00+00:00,269,110.0,0.0,5520.0,5820.0,2.93,120.0,12.4,45.0,76.0,5.0,766.0,0.08,42
321,321,2014-06-22 16:36:00+00:00,140,140.0,0.0,4740.0,5520.0,2.93,120.0,12.0,48.0,70.0,3.0,765.5,0.00,NC
322,322,2014-06-22 17:55:00+00:00,255,165.0,0.0,5820.0,4740.0,2.95,124.0,12.0,49.0,68.0,5.0,765.8,0.00,NC
323,323,2014-06-23 10:56:00+00:00,181,137.0,1.0,5160.0,6060.0,2.9,114.0,10.9,51.0,68.0,3.0,766.8,0.00,NC
324,324,2014-06-23 12:22:00+00:00,224,150.0,0.0,6000.0,5160.0,2.9,114.0,12.0,54.0,46.0,3.0,766.6,0.00,NC
325,325,2014-06-23 14:02:00+00:00,205,160.0,0.0,5220.0,6000.0,2.87,108.0,13.3,56.0,50.0,0.0,766.0,0.00,NC
326,326,2014-06-23 15:29:00+00:00,245,150.0,0.0,6780.0,5220.0,2.87,108.0,13.5,58.0,43.0,5.0,766.0,0.00,NC
327,327,2014-06-23 17:22:00+00:00,227,160.0,0.0,5520.0,6780.0,2.88,110.0,13.9,61.0,37.0,0.0,765.5,0.00,NC
328,328,2014-06-23 18:54:00+00:00,112,140.0,0.0,3420.0,5520.0,2.89,112.0,14.0,63.0,36.0,6.0,765.8,0.00,NC
329,329,2014-06-24 09:47:00+00:00,200,130.0,0.0,5460.0,5160.0,2.91,116.0,10.7,52.0,61.0,3.0,767.1,0.00,NC
330,330,2014-06-24 11:18:00+00:00,239,130.0,0.0,6240.0,5460.0,2.9,114.0,12.2,58.0,51.0,5.0,766.6,0.00,NC
331,331,2014-06-24 13:02:00+00:00,217,140.0,0.0,5280.0,6240.0,2.88,110.0,14.0,63.0,32.0,0.0,765.8,0.00,NC
332,332,2014-06-24 14:30:00+00:00,240,160.0,0.0,6180.0,5280.0,2.86,107.0,14.9,62.0,37.0,5.0,765.0,0.00,NC
333,333,2014-06-24 16:13:00+00:00,238,150.0,0.0,4920.0,6180.0,2.85,105.0,15.1,62.0,42.0,0.0,764.2,0.00,NC
334,334,2014-06-24 17:35:00+00:00,210,137.0,1.0,5940.0,4920.0,2.86,107.0,14.6,63.0,38.0,5.0,763.9,0.00,NC
335,335,2014-06-25 09:01:00+00:00,240,150.0,0.0,5520.0,5280.0,2.91,116.0,10.9,52.0,66.0,3.0,764.2,0.00,NC
336,336,2014-06-25 10:33:00+00:00,241,130.0,0.0,5580.0,5520.0,2.9,114.0,12.0,56.0,57.0,8.0,763.6,0.00,NC
337,337,2014-06-25 12:06:00+00:00,240,135.0,0.0,5580.0,5580.0,2.89,112.0,14.1,67.0,29.0,3.0,763.1,0.00,M
338,338,2014-06-25 13:39:00+00:00,225,145.0,0.0,5400.0,5580.0,2.87,108.0,15.3,68.0,26.0,7.0,763.1,0.00,NC
339,339,2014-06-25 15:09:00+00:00,242,140.0,0.0,5340.0,5400.0,2.86,107.0,15.5,68.0,25.0,9.0,762.6,0.00,NC
340,340,2014-06-26 09:53:00+00:00,253,135.0,0.0,6180.0,5280.0,2.95,124.0,11.2,46.0,100.0,0.0,761.2,0.22,NC
341,341,2014-06-26 11:36:00+00:00,224,140.0,0.0,5580.0,6180.0,2.96,126.0,12.4,50.0,86.0,0.0,760.2,0.00,NC
342,342,2014-06-26 13:09:00+00:00,232,130.0,0.0,5640.0,5580.0,2.96,126.0,13.4,57.0,68.0,3.0,758.6,0.00,NC
343,343,2014-06-26 14:43:00+00:00,248,135.0,0.0,6180.0,5640.0,2.96,126.0,13.8,60.0,53.0,7.0,758.3,0.00,NC
344,344,2014-06-26 16:26:00+00:00,245,150.0,0.0,5880.0,6180.0,2.96,126.0,13.7,51.0,76.0,0.0,759.4,0.00,NC
345,345,2014-06-26 18:04:00+00:00,236,165.0,0.0,5220.0,5880.0,2.95,124.0,13.6,53.0,73.0,0.0,758.0,0.00,NC
346,346,2014-06-27 09:18:00+00:00,274,140.0,0.0,6240.0,3900.0,2.92,118.0,9.9,46.0,82.0,5.0,759.4,0.00,44
347,347,2014-06-27 11:02:00+00:00,200,145.0,0.0,5280.0,6240.0,2.92,118.0,10.6,45.0,89.0,6.0,759.4,0.04,42
348,348,2014-06-27 12:30:00+00:00,244,140.0,0.0,6480.0,5280.0,2.92,118.0,10.9,49.0,74.0,3.0,759.1,0.00,NC
349,349,2014-06-27 14:18:00+00:00,251,140.0,0.0,5640.0,6480.0,2.93,120.0,11.3,51.0,79.0,5.0,759.1,0.01,NC
350,350,2014-06-27 15:52:00+00:00,216,130.0,0.0,5640.0,5640.0,2.94,122.0,11.3,45.0,92.0,3.0,759.6,0.12,NC
351,351,2014-06-27 17:26:00+00:00,251,137.0,1.0,5340.0,5640.0,2.95,124.0,11.1,46.0,89.0,0.0,759.6,0.00,NC
352,352,2014-06-28 09:50:00+00:00,245,130.0,0.0,5820.0,6360.0,2.94,122.0,9.9,45.0,82.0,6.0,760.7,0.02,42
353,353,2014-06-28 11:27:00+00:00,155,130.0,0.0,3960.0,5820.0,2.95,124.0,10.4,49.0,68.0,16.0,761.0,0.00,NC
354,354,2014-06-28 12:33:00+00:00,279,130.0,0.0,5940.0,3960.0,2.97,128.0,10.5,51.0,56.0,11.0,760.7,0.00,NC
355,355,2014-06-28 14:12:00+00:00,246,130.0,0.0,5640.0,5940.0,2.99,133.0,11.7,47.0,79.0,8.0,761.5,0.13,43
356,356,2014-06-28 15:46:00+00:00,210,135.0,0.0,5640.0,5640.0,2.98,130.0,12.2,46.0,76.0,9.0,761.5,0.00,41
357,357,2014-06-28 17:20:00+00:00,251,130.0,0.0,5520.0,5640.0,2.99,133.0,11.9,55.0,50.0,7.0,761.0,0.00,NC
358,358,2014-06-28 18:52:00+00:00,127,135.0,0.0,4140.0,5520.0,2.96,126.0,11.7,52.0,56.0,7.0,761.5,0.00,NC
359,359,2014-06-29 11:09:00+00:00,241,150.0,0.0,5460.0,6000.0,2.88,110.0,11.0,55.0,35.0,10.0,764.2,0.00,NC
360,360,2014-06-29 12:40:00+00:00,233,130.0,0.0,5220.0,5460.0,2.86,107.0,13.1,57.0,34.0,9.0,764.2,0.00,NC
361,361,2014-06-29 14:07:00+00:00,253,130.0,0.0,5580.0,5220.0,2.85,105.0,14.0,58.0,32.0,11.0,763.9,0.00,NC
362,362,2014-06-29 15:40:00+00:00,238,130.0,0.0,6120.0,5580.0,2.85,105.0,14.2,59.0,33.0,8.0,763.9,0.00,NC
363,363,2014-06-29 17:22:00+00:00,249,150.0,0.0,5100.0,6120.0,2.83,101.0,13.7,61.0,34.0,6.0,763.1,0.00,NC
364,364,2014-06-30 09:38:00+00:00,113,150.0,0.0,4620.0,6000.0,2.81,97.6,10.1,47.0,51.0,3.0,767.4,0.00,NC
