,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,datetime,duration,height,interpolated_height,time_to_next_eruption,time_since_last_eruption,Orig. Weather Idx,Unnamed: 0.1.1.1,Temp,RH,Wind Speed,Wind Direction,Peak Wind Gust,Atm Press,Precip,Daily Precip Cumsum,Daily Wind Speed Cumsum
3403,3403,3403,3403,2017-02-13 11:23:00+00:00,225,140.0,0.0,5940.0,4920.0,23934,23934,10.0,83.0,5.0,120,m,769.3,0.0,0.0,17.0
3404,3404,3404,3404,2017-02-13 13:02:00+00:00,203,145.0,0.0,5160.0,5940.0,23936,23936,18.0,77.0,3.0,M,m,768.2,0.0,0.0,20.0
3405,3405,3405,3405,2017-02-13 14:28:00+00:00,248,150.0,0.0,6360.0,5160.0,23937,23937,24.0,59.0,0.0,0,m,767.7,0.0,0.0,20.0
3406,3406,3406,3406,2017-02-16 08:17:00+00:00,205,150.0,0.0,5760.0,5880.0,24003,24003,14.0,95.0,0.0,0,m,758.8,0.0,0.0,0.0
3407,3407,3407,3407,2017-02-16 09:53:00+00:00,239,140.0,0.0,6180.0,5520.0,24004,24004,18.0,91.0,0.0,0,m,758.3,0.0,0.0,0.0
3408,3408,3408,3408,2017-02-16 11:36:00+00:00,241,140.0,0.0,5760.0,6000.0,24006,24006,27.0,71.0,3.0,110,m,756.9,0.0,0.0,3.0
3409,3409,3409,3409,2017-02-16 13:12:00+00:00,246,130.0,0.0,5580.0,5760.0,24008,24008,27.0,71.0,0.0,0,m,755.6,0.0,0.0,3.0
3410,3410,3410,3410,2017-02-17 08:18:00+00:00,237,140.0,0.0,5640.0,5640.0,24027,24027,23.0,84.0,0.0,0,m,754.3,0.0,0.0,45.0
3411,3411,3411,3411,2017-02-17 09:52:00+00:00,242,145.0,0.0,5880.0,6360.0,24028,24028,25.0,84.0,0.0,0,m,754.8,0.0,0.0,45.0
3412,3412,3412,3412,2017-02-17 11:30:00+00:00,231,150.0,0.0,5520.0,5700.0,24030,24030,30.0,63.0,0.0,0,m,754.8,0.0,0.0,51.0
3413,3413,3413,3413,2017-02-17 13:02:00+00:00,266,150.0,0.0,6000.0,5820.0,24032,24032,35.0,53.0,6.0,M,m,753.2,0.0,0.0,63.0
3414,3414,3414,3414,2017-02-18 08:50:00+00:00,277,150.0,0.0,5640.0,3840.0,24051,24051,28.0,100.0,0.0,0,m,750.8,0.03,0.14,0.0
3415,3415,3415,3415,2017-02-18 10:24:00+00:00,269,150.0,0.0,5640.0,6780.0,24053,24053,30.0,100.0,3.0,M,m,751.1,0.01,0.16,3.0
3416,3416,3416,3416,2017-02-18 11:58:00+00:00,253,140.0,0.0,6360.0,4980.0,24055,24055,32.0,95.0,0.0,0,m,751.1,0.01,0.18,3.0
3417,3417,3417,3417,2017-02-18 13:44:00+00:00,267,170.0,0.0,5700.0,6060.0,24056,24056,34.0,88.0,5.0,M,m,750.5,0.0,0.18,8.0
3418,3418,3418,3418,2017-02-19 09:07:00+00:00,242,145.0,0.0,5580.0,5580.0,24076,24076,29.0,96.0,0.0,0,m,749.2,0.0,0.29,9.0
3419,3419,3419,3419,2017-02-19 10:40:00+00:00,152,130.0,0.0,3840.0,5940.0,24077,24077,31.0,92.0,3.0,M,m,748.9,0.0,0.29,12.0
3420,3420,3420,3420,2017-02-19 11:44:00+00:00,285,140.0,0.0,6780.0,5460.0,24078,24078,32.0,92.0,5.0,M,m,748.9,0.0,0.29,17.0
3421,3421,3421,3421,2017-02-19 13:37:00+00:00,214,155.0,0.0,4980.0,6300.0,24080,24080,33.0,77.0,8.0,260,m,749.5,0.0,0.3,28.0
3422,3422,3422,3422,2017-02-20 08:47:00+00:00,250,150.0,0.0,6180.0,5880.0,24099,24099,24.0,100.0,0.0,0,m,756.9,0.0,0.02,23.0
3423,3423,3423,3423,2017-02-20 10:30:00+00:00,253,160.0,0.0,5580.0,5820.0,24101,24101,27.0,96.0,0.0,0,m,756.4,0.0,0.04,23.0
3424,3424,3424,3424,2017-02-20 12:03:00+00:00,248,140.0,0.0,5940.0,5700.0,24103,24103,31.0,92.0,6.0,M,m,756.7,0.03,0.1,32.0
3425,3425,3425,3425,2017-02-20 15:13:00+00:00,215,137.0,1.0,6300.0,5940.0,24106,24106,31.0,96.0,3.0,M,m,755.3,0.03,0.22,45.0
3426,3426,3426,3426,2017-02-21 09:36:00+00:00,223,130.0,0.0,7080.0,5640.0,24124,24124,31.0,88.0,11.0,270,28,756.7,0.11,0.54,51.0
3427,3427,3427,3427,2017-02-21 11:34:00+00:00,213,150.0,0.0,5880.0,5880.0,24126,24126,32.0,85.0,7.0,M,21,756.7,0.01,0.56,72.0
3428,3428,3428,3428,2017-02-21 13:12:00+00:00,248,145.0,0.0,5820.0,6000.0,24128,24128,34.0,72.0,14.0,270,28,755.6,0.0,0.5800000000000001,101.0
3429,3429,3429,3429,2017-02-22 12:04:00+00:00,239,160.0,0.0,5640.0,5400.0,24151,24151,25.0,71.0,0.0,0,m,755.9,0.01,0.01,47.0
3430,3430,3430,3430,2017-02-22 13:38:00+00:00,246,150.0,0.0,5880.0,5880.0,24152,24152,25.0,62.0,7.0,M,m,755.1,0.0,0.01,54.0
3431,3431,3431,3431,2017-02-22 15:16:00+00:00,244,155.0,0.0,6000.0,5880.0,24154,24154,23.0,80.0,0.0,0,m,754.3,0.0,0.01,59.0
3432,3432,3432,3432,2017-02-24 09:57:00+00:00,237,160.0,0.0,5400.0,6060.0,24197,24197,9.0,83.0,0.0,0,m,755.3,0.0,0.03,0.0
3433,3433,3433,3433,2017-02-24 11:27:00+00:00,258,135.0,0.0,5880.0,5760.0,24198,24198,10.0,83.0,0.0,0,m,755.3,0.0,0.03,0.0
3434,3434,3434,3434,2017-02-24 14:43:00+00:00,228,150.0,0.0,5520.0,5820.0,24201,24201,14.0,83.0,5.0,M,m,755.3,0.03,0.07,10.0
3435,3435,3435,3435,2017-02-25 10:06:00+00:00,244,145.0,0.0,5880.0,5580.0,24221,24221,9.0,69.0,8.0,260,m,754.0,0.0,0.03,8.0
3436,3436,3436,3436,2017-02-25 13:22:00+00:00,259,125.0,0.0,6060.0,5760.0,24224,24224,12.0,60.0,6.0,M,22,752.7,0.0,0.03,30.0
3437,3437,3437,3437,2017-02-25 15:03:00+00:00,313,160.0,0.0,5760.0,6000.0,24226,24226,13.0,53.0,16.0,260,25,751.6,0.0,0.03,61.0
3438,3438,3438,3438,2017-02-26 11:36:00+00:00,258,150.0,0.0,5880.0,5040.0,24246,24246,13.0,70.0,6.0,M,m,751.3,0.0,0.01,17.0
3439,3439,3439,3439,2017-02-26 13:14:00+00:00,255,130.0,0.0,5580.0,6180.0,24248,24248,15.0,63.0,8.0,250,m,750.5,0.0,0.01,32.0
3440,3440,3440,3440,2017-02-27 08:53:00+00:00,253,130.0,0.0,5760.0,6000.0,24267,24267,-2.0,86.0,0.0,0,m,746.5,0.0,0.03,0.0
3441,3441,3441,3441,2017-02-27 12:09:00+00:00,244,150.0,0.0,6300.0,5580.0,24271,24271,16.0,76.0,5.0,M,m,746.3,0.0,0.04,5.0
3442,3442,3442,3442,2017-02-28 10:13:00+00:00,240,150.0,0.0,5040.0,5880.0,24293,24293,11.0,80.0,5.0,M,m,749.5,0.01,0.05,8.0
3443,3443,3443,3443,2017-02-28 11:37:00+00:00,235,135.0,0.0,6180.0,6300.0,24294,24294,13.0,73.0,8.0,260,21,750.0,0.01,0.06,16.0
3444,3444,3444,3444,2017-02-28 15:04:00+00:00,250,130.0,0.0,6000.0,6360.0,24298,24298,17.0,64.0,9.0,260,17,751.3,0.01,0.07,52.0
3445,3445,3445,3445,2017-03-01 09:39:00+00:00,210,137.0,1.0,5580.0,5640.0,24316,24316,9.0,83.0,0.0,0,m,763.9,0.0,0.0,29.0
3446,3446,3446,3446,2017-03-01 11:12:00+00:00,230,140.0,0.0,6360.0,6000.0,24318,24318,15.0,66.0,8.0,250,20,764.2,0.0,0.0,37.0
3447,3447,3447,3447,2017-03-01 12:58:00+00:00,234,130.0,0.0,5880.0,5580.0,24320,24320,20.0,64.0,9.0,250,21,764.2,0.0,0.0,56.0
3448,3448,3448,3448,2017-03-02 08:37:00+00:00,238,140.0,0.0,6360.0,5460.0,24339,24339,16.0,87.0,3.0,M,m,769.0,0.0,0.0,27.0
3449,3449,3449,3449,2017-03-02 10:23:00+00:00,236,145.0,0.0,5880.0,5400.0,24341,24341,22.0,74.0,5.0,M,m,769.3,0.0,0.0,35.0
3450,3450,3450,3450,2017-03-02 12:01:00+00:00,232,150.0,0.0,5640.0,5640.0,24343,24343,24.0,70.0,6.0,M,m,769.0,0.0,0.0,47.0
3451,3451,3451,3451,2017-03-02 13:35:00+00:00,254,145.0,0.0,6000.0,5700.0,24344,24344,25.0,65.0,3.0,M,m,768.5,0.0,0.0,50.0
3452,3452,3452,3452,2017-03-03 08:45:00+00:00,240,150.0,0.0,5640.0,7020.0,24363,24363,13.0,91.0,0.0,0,m,765.0,0.0,0.0,6.0
3453,3453,3453,3453,2017-03-03 10:19:00+00:00,269,130.0,0.0,5460.0,4800.0,24365,24365,25.0,54.0,0.0,0,m,764.7,0.0,0.0,9.0
3454,3454,3454,3454,2017-03-03 11:50:00+00:00,248,145.0,0.0,5400.0,6060.0,24366,24366,31.0,46.0,0.0,M,m,764.4,0.0,0.0,9.0
3455,3455,3455,3455,2017-03-03 14:54:00+00:00,230,130.0,0.0,5700.0,5760.0,24369,24369,36.0,38.0,8.0,210,m,762.6,0.0,0.0,27.0
3456,3456,3456,3456,2017-03-04 10:03:00+00:00,246,150.0,0.0,5760.0,6060.0,24389,24389,33.0,48.0,0.0,0,m,755.3,0.0,0.0,11.0
3457,3457,3457,3457,2017-03-04 13:36:00+00:00,186,150.0,0.0,4800.0,4740.0,24392,24392,38.0,37.0,7.0,M,22,754.0,0.0,0.0,34.0
3458,3458,3458,3458,2017-03-04 14:56:00+00:00,256,150.0,0.0,6060.0,6180.0,24394,24394,30.0,85.0,5.0,M,m,754.8,0.0,0.0,44.0
3459,3459,3459,3459,2017-03-05 09:08:00+00:00,254,145.0,0.0,5760.0,6180.0,24412,24412,27.0,100.0,3.0,M,m,747.9,0.07,0.15,3.0
3460,3460,3460,3460,2017-03-05 12:22:00+00:00,276,150.0,0.0,6060.0,6420.0,24415,24415,30.0,88.0,7.0,M,m,745.7,0.02,0.23,26.0
3461,3461,3461,3461,2017-03-06 10:27:00+00:00,205,150.0,0.0,4740.0,6120.0,24437,24437,13.0,80.0,11.0,270,20,748.7,0.01,0.12,40.0
3462,3462,3462,3462,2017-03-06 11:46:00+00:00,230,135.0,0.0,6180.0,5100.0,24438,24438,14.0,79.0,10.0,270,18,749.5,0.01,0.13,50.0
3463,3463,3463,3463,2017-03-06 15:03:00+00:00,251,150.0,0.0,6180.0,5460.0,24442,24442,16.0,67.0,13.0,280,26,751.1,0.0,0.14,93.0
3464,3464,3464,3464,2017-03-07 09:19:00+00:00,232,130.0,0.0,6420.0,6240.0,24460,24460,14.0,63.0,9.0,280,m,758.3,0.0,0.0,87.0
3465,3465,3465,3465,2017-03-07 11:06:00+00:00,108,135.0,0.0,3840.0,6180.0,24462,24462,18.0,64.0,14.0,250,29,759.1,0.0,0.0,114.0
3466,3466,3466,3466,2017-03-07 12:10:00+00:00,235,140.0,0.0,6120.0,5820.0,24463,24463,20.0,61.0,11.0,270,24,759.6,0.0,0.0,125.0
3467,3467,3467,3467,2017-03-08 08:56:00+00:00,240,120.0,0.0,5460.0,6180.0,24484,24484,27.0,88.0,9.0,270,21,760.2,0.0,0.06,65.0
3468,3468,3468,3468,2017-03-08 10:27:00+00:00,230,130.0,0.0,5100.0,4860.0,24485,24485,30.0,81.0,9.0,260,22,760.4,0.0,0.06,74.0
3469,3469,3469,3469,2017-03-08 11:52:00+00:00,232,130.0,0.0,6240.0,5940.0,24486,24486,29.0,84.0,10.0,250,21,760.4,0.01,0.07,84.0
3470,3470,3470,3470,2017-03-08 13:36:00+00:00,234,150.0,0.0,6180.0,5760.0,24488,24488,32.0,78.0,9.0,270,21,760.2,0.0,0.08,106.0
3471,3471,3471,3471,2017-03-09 08:53:00+00:00,242,140.0,0.0,5940.0,5760.0,24507,24507,30.0,95.0,5.0,M,m,761.5,0.02,0.03,62.0
3472,3472,3472,3472,2017-03-09 10:32:00+00:00,252,130.0,0.0,6180.0,5640.0,24509,24509,34.0,78.0,6.0,M,m,762.6,0.0,0.03,77.0
3473,3473,3473,3473,2017-03-09 12:15:00+00:00,235,140.0,0.0,4860.0,6000.0,24511,24511,33.0,81.0,8.0,M,m,763.9,0.0,0.03,93.0
3474,3474,3474,3474,2017-03-09 13:36:00+00:00,225,130.0,0.0,5940.0,5760.0,24512,24512,34.0,81.0,7.0,M,m,764.2,0.0,0.03,100.0
3475,3475,3475,3475,2017-03-10 08:49:00+00:00,232,150.0,0.0,5700.0,5700.0,24531,24531,34.0,92.0,5.0,M,m,763.4,0.0,0.02,14.0
3476,3476,3476,3476,2017-03-10 10:24:00+00:00,240,135.0,0.0,5760.0,5760.0,24533,24533,37.0,85.0,5.0,M,m,763.4,0.0,0.02,24.0
3477,3477,3477,3477,2017-03-10 12:00:00+00:00,240,150.0,0.0,5640.0,5340.0,24535,24535,36.0,92.0,7.0,M,m,763.9,0.0,0.02,34.0
3478,3478,3478,3478,2017-03-10 15:14:00+00:00,240,140.0,0.0,5760.0,6300.0,24538,24538,38.0,78.0,7.0,M,m,763.4,0.0,0.02,53.0
3479,3479,3479,3479,2017-03-11 08:34:00+00:00,233,150.0,0.0,6300.0,6060.0,24555,24555,23.0,100.0,0.0,0,m,766.6,0.0,0.0,3.0
3480,3480,3480,3480,2017-03-11 10:19:00+00:00,243,150.0,0.0,5700.0,5520.0,24557,24557,32.0,78.0,5.0,110,m,766.6,0.0,0.0,8.0
3481,3481,3481,3481,2017-03-11 13:30:00+00:00,240,140.0,0.0,5340.0,5220.0,24560,24560,38.0,52.0,0.0,0,m,765.5,0.0,0.01,14.0
3482,3482,3482,3482,2017-03-12 09:14:00+00:00,264,137.0,1.0,6300.0,6000.0,24580,24580,30.0,55.0,3.0,250,m,763.1,0.0,0.06,48.0
3483,3483,3483,3483,2017-03-12 12:29:00+00:00,264,130.0,0.0,6060.0,6060.0,24583,24583,31.0,49.0,8.0,220,m,764.2,0.0,0.06,70.0
3484,3484,3484,3484,2017-03-12 14:10:00+00:00,209,135.0,0.0,5520.0,6300.0,24585,24585,36.0,35.0,13.0,300,21,763.9,0.0,0.06,91.0
3485,3485,3485,3485,2017-03-13 11:03:00+00:00,215,150.0,0.0,5220.0,6120.0,24606,24606,34.0,51.0,5.0,M,m,765.8,0.0,0.0,11.0
3486,3486,3486,3486,2017-03-13 14:09:00+00:00,248,145.0,0.0,6000.0,5760.0,24609,24609,39.0,40.0,5.0,M,m,764.7,0.0,0.0,28.0
3487,3487,3487,3487,2017-03-14 09:06:00+00:00,245,135.0,0.0,6060.0,5700.0,24628,24628,38.0,64.0,6.0,M,m,765.8,0.0,0.0,31.0
3488,3488,3488,3488,2017-03-14 10:47:00+00:00,240,150.0,0.0,6300.0,6000.0,24629,24629,39.0,61.0,6.0,M,m,766.0,0.0,0.0,37.0
3489,3489,3489,3489,2017-03-14 12:32:00+00:00,239,150.0,0.0,5640.0,6300.0,24631,24631,43.0,50.0,3.0,M,m,766.6,0.0,0.0,47.0
3490,3490,3490,3490,2017-03-14 14:06:00+00:00,242,130.0,0.0,6120.0,5580.0,24633,24633,45.0,51.0,3.0,M,m,765.5,0.0,0.0,55.0
3491,3491,3491,3491,2017-04-21 09:40:00+00:00,249,135.0,0.0,5700.0,6300.0,25540,25540,28.0,81.0,8.0,290,m,763.6,0.01,0.0999999999999999,45.0
3492,3492,3492,3492,2017-04-21 11:15:00+00:00,224,140.0,0.0,6000.0,5340.0,25542,25542,31.0,72.0,8.0,310,m,763.9,0.0,0.0999999999999999,63.0
3493,3493,3493,3493,2017-04-21 12:55:00+00:00,253,135.0,0.0,6300.0,6360.0,25543,25543,33.0,71.0,3.0,M,m,763.9,0.01,0.1099999999999999,66.0
3494,3494,3494,3494,2017-04-21 14:40:00+00:00,252,150.0,0.0,5580.0,5640.0,25545,25545,32.0,81.0,5.0,M,m,764.4,0.01,0.1299999999999999,80.0
3495,3495,3495,3495,2017-04-22 08:39:00+00:00,225,130.0,0.0,5520.0,5040.0,25563,25563,28.0,81.0,5.0,120,m,766.8,0.0,0.0,5.0
3496,3496,3496,3496,2017-04-22 10:11:00+00:00,263,130.0,0.0,6300.0,6780.0,25565,25565,31.0,72.0,7.0,100,m,766.0,0.0,0.0,15.0
3497,3497,3497,3497,2017-04-22 11:56:00+00:00,228,150.0,0.0,5340.0,5640.0,25567,25567,37.0,59.0,5.0,110,m,765.0,0.0,0.0,26.0
3498,3498,3498,3498,2017-04-22 13:25:00+00:00,244,130.0,0.0,6360.0,5760.0,25568,25568,42.0,37.0,5.0,M,m,764.4,0.0,0.0,31.0
3499,3499,3499,3499,2017-04-23 08:56:00+00:00,245,120.0,0.0,6360.0,6000.0,25588,25588,33.0,88.0,0.0,0,m,757.7,0.0,0.01,0.0
3500,3500,3500,3500,2017-04-23 10:42:00+00:00,238,140.0,0.0,5040.0,6300.0,25589,25589,35.0,81.0,6.0,M,m,757.2,0.0,0.01,6.0
3501,3501,3501,3501,2017-04-23 12:06:00+00:00,234,130.0,0.0,6780.0,6180.0,25591,25591,46.0,41.0,6.0,M,m,756.1,0.0,0.01,15.0
3502,3502,3502,3502,2017-04-23 15:33:00+00:00,249,150.0,0.0,5760.0,6000.0,25594,25594,42.0,59.0,7.0,M,m,755.3,0.01,0.02,35.0
3503,3503,3503,3503,2017-04-24 09:55:00+00:00,274,140.0,0.0,6240.0,5760.0,25612,25612,32.0,100.0,0.0,0,m,751.6,0.01,0.01,0.0
3504,3504,3504,3504,2017-04-24 11:39:00+00:00,228,150.0,0.0,6000.0,5880.0,25614,25614,33.0,95.0,3.0,M,m,750.8,0.03,0.08,6.0
3505,3505,3505,3505,2017-04-24 15:04:00+00:00,268,140.0,0.0,6180.0,5880.0,25618,25618,34.0,88.0,0.0,0,m,749.5,0.0,0.0999999999999999,6.0
3506,3506,3506,3506,2017-04-25 12:11:00+00:00,220,140.0,0.0,5700.0,6540.0,25639,25639,38.0,61.0,9.0,330,m,753.7,0.0,0.05,22.0
3507,3507,3507,3507,2017-04-25 15:22:00+00:00,220,140.0,0.0,5880.0,5700.0,25642,25642,38.0,54.0,8.0,300,m,754.0,0.0,0.05,42.0
3508,3508,3508,3508,2017-04-26 09:19:00+00:00,225,135.0,0.0,5880.0,6000.0,25660,25660,29.0,92.0,5.0,M,m,754.0,0.01,0.23,14.0
3509,3509,3509,3509,2017-04-26 15:51:00+00:00,236,135.0,0.0,6540.0,5880.0,25666,25666,35.0,78.0,3.0,M,m,752.1,0.0,0.26,47.0
3510,3510,3510,3510,2017-04-27 10:01:00+00:00,220,145.0,0.0,5700.0,6660.0,25685,25685,29.0,84.0,10.0,310,20,749.5,0.02,0.06,41.0
3511,3511,3511,3511,2017-04-27 11:36:00+00:00,263,140.0,0.0,5940.0,5280.0,25686,25686,30.0,74.0,14.0,320,23,749.7,0.01,0.0699999999999999,55.0
3512,3512,3512,3512,2017-04-28 10:03:00+00:00,205,140.0,0.0,6000.0,6180.0,25709,25709,32.0,63.0,6.0,M,m,755.9,0.0,0.0,39.0
3513,3513,3513,3513,2017-04-28 11:43:00+00:00,231,137.0,1.0,5880.0,6780.0,25710,25710,33.0,60.0,9.0,330,24,756.1,0.0,0.0,48.0
3514,3514,3514,3514,2017-04-28 13:21:00+00:00,125,137.0,1.0,3780.0,5520.0,25712,25712,34.0,53.0,7.0,M,21,756.9,0.0,0.0,61.0
3515,3515,3515,3515,2017-04-28 14:24:00+00:00,255,135.0,0.0,6660.0,6180.0,25713,25713,34.0,58.0,5.0,M,m,757.7,0.0,0.0,66.0
3516,3516,3516,3516,2017-04-29 09:24:00+00:00,171,135.0,0.0,4260.0,5580.0,25732,25732,27.0,62.0,0.0,0,m,765.2,0.0,0.0,0.0
3517,3517,3517,3517,2017-04-29 10:35:00+00:00,228,135.0,0.0,6180.0,5460.0,25733,25733,31.0,53.0,3.0,130,m,765.2,0.0,0.0,3.0
3518,3518,3518,3518,2017-04-29 12:18:00+00:00,242,150.0,0.0,6780.0,6180.0,25735,25735,34.0,45.0,5.0,M,m,765.2,0.0,0.0,11.0
3519,3519,3519,3519,2017-04-29 14:11:00+00:00,219,140.0,0.0,5520.0,6180.0,25737,25737,38.0,50.0,3.0,M,m,764.7,0.0,0.0,14.0
3520,3520,3520,3520,2017-04-30 09:32:00+00:00,208,135.0,0.0,6180.0,5460.0,25756,25756,34.0,53.0,0.0,M,m,762.6,0.0,0.0,0.0
3521,3521,3521,3521,2017-04-30 11:15:00+00:00,246,150.0,0.0,5580.0,5580.0,25758,25758,39.0,54.0,3.0,M,m,762.6,0.0,0.0,9.0
3522,3522,3522,3522,2017-04-30 12:48:00+00:00,255,140.0,0.0,5460.0,6300.0,25759,25759,37.0,64.0,5.0,M,m,762.3,0.01,0.01,14.0
3523,3523,3523,3523,2017-04-30 16:02:00+00:00,238,140.0,0.0,6180.0,5820.0,25763,25763,40.0,57.0,6.0,M,16,760.4,0.0,0.01,33.0
3524,3524,3524,3524,2017-05-01 08:53:00+00:00,277,150.0,0.0,5400.0,3540.0,25779,25779,33.0,48.0,9.0,290,m,761.8,0.0,0.0,15.0
3525,3525,3525,3525,2017-05-01 10:23:00+00:00,221,140.0,0.0,5460.0,6240.0,25781,25781,36.0,42.0,5.0,M,m,761.8,0.0,0.0,26.0
3526,3526,3526,3526,2017-05-01 11:54:00+00:00,216,150.0,0.0,5580.0,5760.0,25782,25782,36.0,45.0,7.0,M,m,761.8,0.0,0.0,33.0
3527,3527,3527,3527,2017-05-02 10:04:00+00:00,216,145.0,0.0,5820.0,6300.0,25805,25805,39.0,52.0,10.0,300,21,760.7,0.0,0.01,52.0
3528,3528,3528,3528,2017-05-02 11:41:00+00:00,233,130.0,0.0,6360.0,6540.0,25806,25806,41.0,40.0,10.0,300,18,761.2,0.0,0.01,62.0
3529,3529,3529,3529,2017-05-02 13:27:00+00:00,98,125.0,0.0,3540.0,5400.0,25808,25808,40.0,46.0,10.0,270,22,761.8,0.0,0.01,79.0
3530,3530,3530,3530,2017-05-02 16:10:00+00:00,236,125.0,0.0,5760.0,5100.0,25811,25811,44.0,34.0,11.0,270,18,762.0,0.0,0.01,113.0
3531,3531,3531,3531,2017-05-03 09:57:00+00:00,233,150.0,0.0,6000.0,5700.0,25829,25829,35.0,58.0,3.0,M,m,767.9,0.0,0.0,14.0
3532,3532,3532,3532,2017-05-03 11:37:00+00:00,225,140.0,0.0,6300.0,6000.0,25830,25830,37.0,53.0,6.0,100,m,767.9,0.0,0.0,20.0
3533,3533,3533,3533,2017-05-03 15:11:00+00:00,215,140.0,0.0,5400.0,5520.0,25834,25834,48.0,31.0,9.0,320,m,767.4,0.0,0.0,40.0
3534,3534,3534,3534,2017-05-04 10:22:00+00:00,214,130.0,0.0,5100.0,6060.0,25853,25853,40.0,54.0,3.0,110,m,770.1,0.0,0.0,3.0
3535,3535,3535,3535,2017-05-04 11:47:00+00:00,218,135.0,0.0,5940.0,5580.0,25854,25854,49.0,38.0,5.0,M,m,769.8,0.0,0.0,8.0
3536,3536,3536,3536,2017-05-04 13:26:00+00:00,223,140.0,0.0,5700.0,6120.0,25856,25856,53.0,36.0,3.0,110,m,769.3,0.0,0.0,14.0
3537,3537,3537,3537,2017-05-05 08:49:00+00:00,238,130.0,0.0,5520.0,6000.0,25875,25875,40.0,57.0,3.0,120,m,765.8,0.0,0.0,3.0
3538,3538,3538,3538,2017-05-05 10:21:00+00:00,246,145.0,0.0,6360.0,5340.0,25877,25877,50.0,37.0,0.0,0,m,765.0,0.0,0.0,6.0
3539,3539,3539,3539,2017-05-05 12:07:00+00:00,244,130.0,0.0,6060.0,6060.0,25879,25879,56.0,31.0,3.0,100,m,764.2,0.0,0.0,9.0
3540,3540,3540,3540,2017-05-05 15:21:00+00:00,245,145.0,0.0,6120.0,5580.0,25882,25882,57.0,32.0,0.0,0,m,762.6,0.0,0.0,18.0
3541,3541,3541,3541,2017-05-06 11:00:00+00:00,235,135.0,0.0,5580.0,5220.0,25902,25902,57.0,34.0,5.0,100,m,759.6,0.0,0.0,19.0
3542,3542,3542,3542,2017-05-06 12:33:00+00:00,239,130.0,0.0,6000.0,6180.0,25903,25903,54.0,36.0,6.0,M,m,759.4,0.0,0.0,25.0
3543,3543,3543,3543,2017-05-06 14:13:00+00:00,231,150.0,0.0,5340.0,5760.0,25905,25905,56.0,35.0,5.0,M,m,758.6,0.0,0.0,33.0
3544,3544,3544,3544,2017-05-07 09:41:00+00:00,228,140.0,0.0,5580.0,6420.0,25924,25924,44.0,70.0,3.0,90,m,758.8,0.0,0.0,6.0
3545,3545,3545,3545,2017-05-07 11:14:00+00:00,256,140.0,0.0,6120.0,5580.0,25926,25926,49.0,58.0,0.0,0,m,758.8,0.0,0.0,6.0
3546,3546,3546,3546,2017-05-07 12:56:00+00:00,225,135.0,0.0,5220.0,5580.0,25928,25928,57.0,43.0,7.0,M,18,758.8,0.0,0.0,18.0
3547,3547,3547,3547,2017-05-07 16:06:00+00:00,234,160.0,0.0,5760.0,5520.0,25931,25931,50.0,53.0,0.0,0,m,759.1,0.0,0.0,37.0
3548,3548,3548,3548,2017-05-08 12:48:00+00:00,240,150.0,0.0,6420.0,5640.0,25951,25951,46.0,65.0,5.0,M,m,763.4,0.0,0.0,21.0
3549,3549,3549,3549,2017-05-08 14:35:00+00:00,225,140.0,0.0,5580.0,6180.0,25953,25953,51.0,44.0,0.0,0,m,762.6,0.0,0.0,21.0
3550,3550,3550,3550,2017-05-09 09:28:00+00:00,245,145.0,0.0,5520.0,5880.0,25972,25972,42.0,78.0,5.0,M,m,762.3,0.0,0.0,5.0
3551,3551,3551,3551,2017-05-09 11:00:00+00:00,236,135.0,0.0,5940.0,6180.0,25974,25974,42.0,78.0,3.0,M,m,761.8,0.01,0.01,8.0
3552,3552,3552,3552,2017-05-09 12:39:00+00:00,200,160.0,0.0,4980.0,6120.0,25975,25975,42.0,78.0,0.0,0,m,761.5,0.0,0.01,8.0
3553,3553,3553,3553,2017-05-09 15:36:00+00:00,191,130.0,0.0,6180.0,7020.0,25978,25978,42.0,88.0,3.0,M,m,762.3,0.02,0.06,22.0
3554,3554,3554,3554,2017-05-10 10:15:00+00:00,189,150.0,0.0,5340.0,6540.0,25997,25997,42.0,88.0,6.0,130,m,763.4,0.0,0.0,12.0
3555,3555,3555,3555,2017-05-10 11:44:00+00:00,260,140.0,0.0,5880.0,5400.0,25998,25998,44.0,62.0,0.0,0,m,763.4,0.0,0.0,12.0
3556,3556,3556,3556,2017-05-10 13:22:00+00:00,238,135.0,0.0,6180.0,5340.0,26000,26000,49.0,42.0,3.0,M,m,763.1,0.0,0.0,18.0
3557,3557,3557,3557,2017-05-11 09:23:00+00:00,235,155.0,0.0,7020.0,5760.0,26020,26020,42.0,57.0,0.0,0,m,766.6,0.0,0.0,3.0
3558,3558,3558,3558,2017-05-11 11:20:00+00:00,105,145.0,0.0,3660.0,5880.0,26022,26022,49.0,45.0,5.0,M,m,766.6,0.0,0.0,11.0
3559,3559,3559,3559,2017-05-11 12:21:00+00:00,269,155.0,0.0,6540.0,5700.0,26023,26023,52.0,40.0,5.0,100,m,766.3,0.0,0.0,16.0
3560,3560,3560,3560,2017-05-11 14:10:00+00:00,223,145.0,0.0,5400.0,6060.0,26025,26025,56.0,38.0,6.0,90,m,766.0,0.0,0.0,27.0
